total_revenue_type20,total_revenue_type21,n_purchasers_type20,n_purchasers_type21,n_users_type20,n_users_type21,conversion_rate_type20,conversion_rate_type21,arppu_type20,arppu_type21,arpu_type20,arpu_type21
11640000,12710000,132,94,449,451,0.29398663697104677,0.20842572062084258,88181.81818181818,135212.7659574468,25924.276169265035,28181.81818181818
10735000,10420000,130,80,407,493,0.3194103194103194,0.16227180527383367,82576.92307692308,130250.0,26375.921375921374,21135.902636916835
12910000,9230000,147,76,457,443,0.32166301969365424,0.17155756207674944,87823.12925170068,121447.36842105263,28249.45295404814,20835.214446952596
11310000,10110000,136,89,441,459,0.30839002267573695,0.19389978213507625,83161.76470588235,113595.50561797753,25646.25850340136,22026.143790849674
10980000,10400000,130,84,476,424,0.27310924369747897,0.19811320754716982,84461.53846153847,123809.52380952382,23067.2268907563,24528.30188679245
10685000,11810000,128,95,452,448,0.2831858407079646,0.21205357142857142,83476.5625,124315.78947368421,23639.380530973453,26361.60714285714
10725000,11030000,131,91,450,450,0.2911111111111111,0.20222222222222222,81870.22900763359,121208.79120879121,23833.333333333332,24511.11111111111
12750000,12250000,139,91,459,441,0.3028322440087146,0.20634920634920634,91726.61870503597,134615.38461538462,27777.777777777777,27777.777777777777
10460000,8580000,112,78,455,445,0.24615384615384617,0.1752808988764045,93392.85714285714,110000.0,22989.01098901099,19280.898876404495
12785000,9430000,137,80,462,438,0.29653679653679654,0.182648401826484,93321.16788321167,117875.0,27673.160173160173,21529.680365296805
11055000,9410000,130,79,456,444,0.2850877192982456,0.17792792792792791,85038.46153846153,119113.92405063291,24243.42105263158,21193.693693693695
9950000,8340000,110,81,473,427,0.23255813953488372,0.18969555035128804,90454.54545454546,102962.96296296296,21035.940803382662,19531.615925058548
12230000,9380000,145,78,460,440,0.31521739130434784,0.17727272727272728,84344.8275862069,120256.41025641025,26586.956521739132,21318.18181818182
10580000,11600000,122,92,425,475,0.28705882352941176,0.1936842105263158,86721.31147540984,126086.95652173914,24894.117647058825,24421.052631578947
13365000,12350000,148,103,451,449,0.328159645232816,0.22939866369710468,90304.05405405405,119902.91262135922,29634.146341463416,27505.567928730514
12120000,10610000,144,86,457,443,0.3150984682713348,0.19413092550790068,84166.66666666667,123372.09302325582,26520.787746170678,23950.33860045147
9560000,10580000,117,96,446,454,0.2623318385650224,0.21145374449339208,81709.4017094017,110208.33333333333,21434.977578475336,23303.96475770925
11160000,11230000,143,91,441,459,0.3242630385487528,0.19825708061002179,78041.95804195805,123406.59340659341,25306.122448979593,24466.23093681917
11765000,11470000,131,78,464,436,0.2823275862068966,0.17889908256880735,89809.16030534351,147051.28205128206,25355.603448275862,26307.339449541283
10915000,10600000,129,85,430,470,0.3,0.18085106382978725,84612.40310077519,124705.88235294117,25383.720930232557,22553.191489361703
12920000,10130000,142,87,473,427,0.30021141649048627,0.20374707259953162,90985.91549295775,116436.7816091954,27315.010570824525,23723.653395784542
13150000,11440000,144,87,450,450,0.32,0.19333333333333333,91319.44444444444,131494.2528735632,29222.222222222223,25422.222222222223
9885000,12840000,117,101,415,485,0.2819277108433735,0.20824742268041238,84487.17948717948,127128.71287128713,23819.277108433736,26474.22680412371
12605000,10320000,142,85,465,435,0.3053763440860215,0.19540229885057472,88767.60563380281,121411.76470588235,27107.52688172043,23724.137931034482
11940000,11380000,128,96,442,458,0.2895927601809955,0.2096069868995633,93281.25,118541.66666666667,27013.574660633483,24847.161572052402
12700000,12250000,133,101,434,466,0.3064516129032258,0.2167381974248927,95488.72180451128,121287.12871287129,29262.672811059907,26287.553648068668
11530000,12620000,126,95,436,464,0.2889908256880734,0.20474137931034483,91507.93650793651,132842.1052631579,26444.954128440368,27198.275862068964
11940000,9700000,126,83,462,438,0.2727272727272727,0.18949771689497716,94761.90476190476,116867.46987951807,25844.155844155845,22146.118721461185
12615000,11160000,135,91,446,454,0.30269058295964124,0.20044052863436124,93444.44444444444,122637.36263736263,28284.7533632287,24581.497797356828
11620000,9520000,135,83,441,459,0.30612244897959184,0.18082788671023964,86074.07407407407,114698.7951807229,26349.20634920635,20740.74074074074
12265000,9350000,136,77,464,436,0.29310344827586204,0.17660550458715596,90183.82352941176,121428.57142857143,26433.189655172413,21444.954128440368
12225000,9800000,134,79,465,435,0.28817204301075267,0.18160919540229886,91231.34328358209,124050.6329113924,26290.322580645163,22528.735632183907
11460000,10920000,130,87,469,431,0.2771855010660981,0.20185614849187936,88153.84615384616,125517.24137931035,24434.96801705757,25336.426914153133
12830000,12200000,142,95,459,441,0.3093681917211329,0.21541950113378686,90352.11267605633,128421.05263157895,27952.0697167756,27664.39909297052
13000000,9650000,139,77,460,440,0.30217391304347824,0.175,93525.17985611511,125324.67532467532,28260.869565217392,21931.81818181818
11595000,10770000,133,85,443,457,0.3002257336343115,0.18599562363238512,87180.45112781954,126705.88235294117,26173.814898419863,23566.739606126914
13705000,9730000,145,81,465,435,0.3118279569892473,0.18620689655172415,94517.24137931035,120123.45679012345,29473.11827956989,22367.816091954024
13180000,12700000,135,100,446,454,0.30269058295964124,0.22026431718061673,97629.62962962964,127000.0,29551.569506726457,27973.568281938326
10745000,10570000,120,85,446,454,0.26905829596412556,0.18722466960352424,89541.66666666667,124352.94117647059,24091.928251121077,23281.93832599119
12020000,9210000,142,86,467,433,0.30406852248394006,0.19861431870669746,84647.88732394367,107093.02325581395,25738.758029978588,21270.207852193995
11395000,12240000,134,96,425,475,0.31529411764705884,0.20210526315789473,85037.31343283581,127500.0,26811.764705882353,25768.42105263158
10340000,10150000,116,82,434,466,0.2672811059907834,0.1759656652360515,89137.93103448275,123780.48780487805,23824.88479262673,21781.115879828325
12525000,12430000,139,89,428,472,0.3247663551401869,0.1885593220338983,90107.91366906474,139662.92134831462,29264.018691588786,26334.745762711864
10410000,13370000,135,102,446,454,0.30269058295964124,0.22466960352422907,77111.11111111111,131078.431372549,23340.807174887894,29449.33920704846
13490000,9900000,140,86,476,424,0.29411764705882354,0.2028301886792453,96357.14285714286,115116.27906976744,28340.33613445378,23349.056603773584
13985000,10060000,147,86,475,425,0.3094736842105263,0.2023529411764706,95136.05442176871,116976.74418604652,29442.105263157893,23670.58823529412
11210000,9840000,135,81,447,453,0.30201342281879195,0.17880794701986755,83037.03703703704,121481.48148148147,25078.299776286352,21721.854304635763
11355000,9620000,138,81,455,445,0.3032967032967033,0.18202247191011237,82282.60869565218,118765.43209876544,24956.043956043955,21617.977528089887
13650000,10310000,143,84,441,459,0.3242630385487528,0.1830065359477124,95454.54545454546,122738.09523809524,30952.380952380954,22461.873638344226
11860000,14130000,141,103,453,447,0.31125827814569534,0.23042505592841164,84113.47517730496,137184.46601941748,26181.01545253863,31610.738255033557
11070000,11880000,119,102,428,472,0.2780373831775701,0.21610169491525424,93025.21008403362,116470.58823529411,25864.48598130841,25169.491525423728
11860000,9280000,134,81,449,451,0.2984409799554566,0.17960088691796008,88507.46268656716,114567.90123456791,26414.253897550112,20576.49667405765
13560000,11020000,146,97,459,441,0.31808278867102396,0.2199546485260771,92876.71232876713,113608.24742268042,29542.483660130718,24988.662131519275
10100000,11040000,115,89,423,477,0.2718676122931442,0.18658280922431866,87826.08695652174,124044.94382022473,23877.06855791962,23144.654088050316
10935000,9910000,122,80,453,447,0.2693156732891832,0.1789709172259508,89631.14754098361,123875.0,24139.07284768212,22170.022371364652
12855000,10920000,132,95,473,427,0.27906976744186046,0.2224824355971897,97386.36363636363,114947.36842105263,27177.589852008456,25573.77049180328
12785000,11050000,142,89,456,444,0.31140350877192985,0.20045045045045046,90035.21126760563,124157.30337078651,28037.280701754386,24887.38738738739
9900000,11000000,116,91,431,469,0.2691415313225058,0.19402985074626866,85344.8275862069,120879.12087912088,22969.83758700696,23454.15778251599
11365000,10070000,130,87,453,447,0.2869757174392936,0.19463087248322147,87423.07692307692,115747.1264367816,25088.300220750552,22527.964205816555
9845000,9320000,116,86,433,467,0.2678983833718245,0.1841541755888651,84870.68965517242,108372.09302325582,22736.720554272517,19957.173447537472
13525000,13530000,145,98,442,458,0.32805429864253394,0.21397379912663755,93275.86206896552,138061.22448979592,30599.547511312216,29541.484716157207
13015000,9430000,135,82,439,461,0.30751708428246016,0.17787418655097614,96407.4074074074,115000.0,29646.924829157175,20455.531453362255
12185000,10680000,139,80,445,455,0.31235955056179776,0.17582417582417584,87661.87050359712,133500.0,27382.022471910113,23472.527472527472
12070000,11630000,142,95,454,446,0.31277533039647576,0.21300448430493274,85000.0,122421.05263157895,26585.90308370044,26076.2331838565
13380000,10170000,137,81,446,454,0.3071748878923767,0.17841409691629956,97664.23357664233,125555.55555555556,30000.0,22400.88105726872
11390000,11330000,120,95,425,475,0.2823529411764706,0.2,94916.66666666667,119263.15789473684,26800.0,23852.63157894737
13375000,9790000,141,73,485,415,0.2907216494845361,0.17590361445783131,94858.1560283688,134109.5890410959,27577.319587628866,23590.36144578313
11395000,10080000,121,89,433,467,0.279445727482679,0.1905781584582441,94173.55371900827,113258.42696629213,26316.397228637412,21584.58244111349
10300000,12300000,111,108,446,454,0.24887892376681614,0.23788546255506607,92792.7927927928,113888.88888888889,23094.170403587443,27092.51101321586
9840000,9370000,124,88,457,443,0.2713347921225383,0.1986455981941309,79354.83870967742,106477.27272727272,21531.728665207876,21151.241534988712
11380000,9610000,122,83,436,464,0.2798165137614679,0.1788793103448276,93278.68852459016,115783.13253012048,26100.91743119266,20711.206896551725
12595000,8190000,138,74,448,452,0.3080357142857143,0.16371681415929204,91268.11594202899,110675.67567567568,28113.839285714286,18119.46902654867
12220000,10620000,146,90,450,450,0.3244444444444444,0.2,83698.6301369863,118000.0,27155.555555555555,23600.0
14345000,9710000,155,86,434,466,0.35714285714285715,0.18454935622317598,92548.3870967742,112906.97674418605,33052.995391705066,20836.909871244636
12060000,11780000,132,101,436,464,0.30275229357798167,0.21767241379310345,91363.63636363637,116633.66336633664,27660.550458715596,25387.931034482757
11995000,12520000,134,98,443,457,0.30248306997742663,0.21444201312910285,89514.92537313433,127755.10204081633,27076.749435665915,27396.06126914661
11920000,8810000,131,82,470,430,0.27872340425531916,0.19069767441860466,90992.36641221374,107439.0243902439,25361.702127659573,20488.372093023256
12060000,13860000,129,108,422,478,0.3056872037914692,0.22594142259414227,93488.37209302325,128333.33333333333,28578.199052132702,28995.81589958159
13940000,6730000,141,61,469,431,0.3006396588486141,0.14153132250580047,98865.24822695035,110327.86885245901,29722.8144989339,15614.849187935035
15205000,11330000,154,92,468,432,0.32905982905982906,0.21296296296296297,98733.76623376623,123152.17391304347,32489.31623931624,26226.85185185185
12485000,11570000,142,94,442,458,0.3212669683257919,0.2052401746724891,87922.5352112676,123085.10638297872,28246.60633484163,25262.008733624454
12135000,9370000,141,77,448,452,0.31473214285714285,0.17035398230088494,86063.82978723405,121688.31168831169,27087.053571428572,20730.088495575223
14345000,7900000,159,79,459,441,0.3464052287581699,0.17913832199546487,90220.12578616352,100000.0,31252.72331154684,17913.832199546487
11635000,13000000,134,101,448,452,0.29910714285714285,0.2234513274336283,86828.35820895522,128712.87128712871,25970.98214285714,28761.061946902653
11255000,12370000,120,107,421,479,0.2850356294536817,0.22338204592901878,93791.66666666667,115607.47663551402,26733.96674584323,25824.634655532358
13040000,13170000,145,102,437,463,0.3318077803203661,0.2203023758099352,89931.03448275862,129117.64705882352,29839.816933638445,28444.924406047518
14045000,11550000,150,84,467,433,0.32119914346895073,0.19399538106235567,93633.33333333333,137500.0,30074.946466809422,26674.364896073905
12320000,11270000,128,92,452,448,0.2831858407079646,0.20535714285714285,96250.0,122500.0,27256.63716814159,25156.25
13260000,11430000,144,97,445,455,0.3235955056179775,0.21318681318681318,92083.33333333333,117835.05154639175,29797.752808988764,25120.879120879123
11655000,11590000,120,92,448,452,0.26785714285714285,0.20353982300884957,97125.0,125978.26086956522,26015.625,25641.59292035398
11415000,13030000,141,94,435,465,0.32413793103448274,0.2021505376344086,80957.44680851063,138617.02127659574,26241.379310344826,28021.505376344085
13395000,11270000,135,86,455,445,0.2967032967032967,0.19325842696629214,99222.22222222222,131046.51162790698,29439.56043956044,25325.842696629214
11610000,8880000,138,73,447,453,0.3087248322147651,0.16114790286975716,84130.43478260869,121643.83561643836,25973.154362416106,19602.649006622516
11520000,13930000,126,98,448,452,0.28125,0.2168141592920354,91428.57142857143,142142.85714285713,25714.285714285714,30818.58407079646
12100000,9690000,122,79,436,464,0.2798165137614679,0.17025862068965517,99180.32786885246,122658.22784810126,27752.29357798165,20883.620689655174
13650000,12110000,134,97,449,451,0.2984409799554566,0.21507760532150777,101865.67164179105,124845.36082474227,30400.89086859688,26851.441241685145
11930000,10970000,135,95,434,466,0.31105990783410137,0.20386266094420602,88370.37037037036,115473.68421052632,27488.479262672812,23540.772532188843
15020000,10860000,151,87,441,459,0.3424036281179138,0.1895424836601307,99470.1986754967,124827.58620689655,34058.95691609977,23660.13071895425
9230000,13020000,122,95,432,468,0.2824074074074074,0.202991452991453,75655.73770491804,137052.63157894736,21365.74074074074,27820.51282051282
12335000,11340000,142,93,471,429,0.30148619957537154,0.21678321678321677,86866.19718309859,121935.48387096774,26188.95966029724,26433.566433566433
11005000,11160000,126,94,452,448,0.27876106194690264,0.20982142857142858,87341.26984126984,118723.40425531915,24347.34513274336,24910.714285714286
10220000,11280000,123,91,443,457,0.27765237020316025,0.19912472647702406,83089.43089430894,123956.04395604396,23069.977426636568,24682.713347921224
12110000,10940000,132,97,450,450,0.29333333333333333,0.21555555555555556,91742.42424242424,112783.50515463918,26911.11111111111,24311.11111111111
11580000,11790000,137,99,459,441,0.2984749455337691,0.22448979591836735,84525.54744525548,119090.90909090909,25228.75816993464,26734.69387755102
11235000,11230000,130,82,470,430,0.2765957446808511,0.19069767441860466,86423.07692307692,136951.21951219512,23904.255319148935,26116.279069767443
11835000,13630000,143,109,449,451,0.3184855233853007,0.24168514412416853,82762.23776223777,125045.87155963303,26358.57461024499,30221.72949002217
12635000,10830000,142,93,443,457,0.32054176072234764,0.20350109409190373,88978.87323943662,116451.6129032258,28521.444695259594,23698.030634573304
12340000,11970000,129,91,435,465,0.296551724137931,0.1956989247311828,95658.91472868217,131538.46153846153,28367.816091954024,25741.935483870966
11755000,10140000,131,82,436,464,0.30045871559633025,0.17672413793103448,89732.82442748091,123658.53658536586,26961.009174311926,21853.44827586207
11835000,12360000,130,96,451,449,0.28824833702882485,0.21380846325167038,91038.46153846153,128750.0,26241.685144124167,27527.83964365256
12600000,11760000,136,97,440,460,0.3090909090909091,0.2108695652173913,92647.05882352941,121237.11340206186,28636.363636363636,25565.217391304348
12770000,9650000,140,81,462,438,0.30303030303030304,0.18493150684931506,91214.28571428571,119135.8024691358,27640.69264069264,22031.963470319635
12495000,10270000,137,88,455,445,0.3010989010989011,0.19775280898876405,91204.37956204379,116704.54545454546,27461.53846153846,23078.65168539326
11455000,11610000,133,88,435,465,0.3057471264367816,0.18924731182795698,86127.81954887218,131931.81818181818,26333.333333333332,24967.74193548387
13260000,10990000,143,87,438,462,0.3264840182648402,0.18831168831168832,92727.27272727272,126321.83908045977,30273.972602739726,23787.878787878788
12550000,11410000,136,89,441,459,0.30839002267573695,0.19389978213507625,92279.41176470589,128202.24719101124,28458.049886621317,24858.38779956427
11925000,11300000,137,91,432,468,0.31712962962962965,0.19444444444444445,87043.79562043796,124175.82417582418,27604.166666666668,24145.299145299145
12085000,8990000,136,76,464,436,0.29310344827586204,0.1743119266055046,88860.29411764706,118289.47368421052,26045.258620689656,20619.26605504587
11780000,12040000,141,100,449,451,0.31403118040089084,0.22172949002217296,83546.09929078014,120400.0,26236.08017817372,26696.230598669623
11040000,10630000,126,81,470,430,0.2680851063829787,0.1883720930232558,87619.04761904762,131234.56790123458,23489.36170212766,24720.93023255814
12920000,11290000,139,90,449,451,0.30957683741648107,0.19955654101995565,92949.64028776978,125444.44444444444,28775.055679287307,25033.259423503325
10720000,10510000,140,89,454,446,0.30837004405286345,0.19955156950672645,76571.42857142857,118089.88764044944,23612.334801762114,23565.022421524664
12125000,12230000,144,89,454,446,0.31718061674008813,0.19955156950672645,84201.38888888889,137415.73033707865,26707.04845814978,27421.52466367713
13640000,11510000,140,88,471,429,0.29723991507430997,0.20512820512820512,97428.57142857143,130795.45454545454,28959.660297239916,26829.83682983683
13580000,13060000,144,101,453,447,0.31788079470198677,0.22595078299776286,94305.55555555556,129306.93069306931,29977.924944812363,29217.002237136465
11550000,10600000,143,86,450,450,0.31777777777777777,0.19111111111111112,80769.23076923077,123255.81395348837,25666.666666666668,23555.555555555555
14080000,11010000,158,92,469,431,0.3368869936034115,0.21345707656612528,89113.92405063291,119673.91304347826,30021.32196162047,25545.24361948956
10570000,10200000,126,83,469,431,0.26865671641791045,0.1925754060324826,83888.88888888889,122891.56626506025,22537.31343283582,23665.89327146172
12845000,11660000,131,93,441,459,0.29705215419501135,0.20261437908496732,98053.43511450382,125376.3440860215,29126.984126984127,25403.05010893246
11270000,10130000,107,90,445,455,0.24044943820224718,0.1978021978021978,105327.10280373832,112555.55555555556,25325.842696629214,22263.736263736264
14345000,11120000,168,94,459,441,0.3660130718954248,0.21315192743764172,85386.90476190476,118297.87234042553,31252.72331154684,25215.419501133787
12085000,9660000,130,83,442,458,0.29411764705882354,0.1812227074235808,92961.53846153847,116385.5421686747,27341.62895927602,21091.703056768558
13540000,11260000,156,94,449,451,0.34743875278396436,0.20842572062084258,86794.8717948718,119787.23404255319,30155.902004454343,24966.740576496675
11880000,8660000,138,80,437,463,0.3157894736842105,0.17278617710583152,86086.95652173914,108250.0,27185.354691075514,18704.103671706263
11635000,12910000,140,101,455,445,0.3076923076923077,0.22696629213483147,83107.14285714286,127821.78217821782,25571.428571428572,29011.23595505618
13375000,12390000,138,85,461,439,0.2993492407809111,0.19362186788154898,96920.28985507246,145764.70588235295,29013.01518438178,28223.234624145785
15000000,12070000,156,92,497,403,0.31388329979879276,0.228287841191067,96153.84615384616,131195.65217391305,30181.086519114688,29950.372208436725
12425000,10240000,131,99,448,452,0.2924107142857143,0.21902654867256638,94847.3282442748,103434.34343434343,27734.375,22654.867256637168
11335000,11790000,131,93,448,452,0.2924107142857143,0.20575221238938052,86526.7175572519,126774.19354838709,25301.339285714286,26084.070796460175
12995000,9360000,151,82,457,443,0.3304157549234136,0.18510158013544017,86059.60264900663,114146.34146341463,28435.448577680527,21128.66817155756
14665000,11190000,150,94,453,447,0.33112582781456956,0.21029082774049218,97766.66666666667,119042.55319148937,32373.068432671083,25033.557046979866
13075000,12000000,143,100,486,414,0.294238683127572,0.24154589371980675,91433.56643356643,120000.0,26903.29218106996,28985.507246376812
10745000,11290000,122,98,458,442,0.2663755458515284,0.22171945701357465,88073.77049180328,115204.08163265306,23460.69868995633,25542.986425339368
11600000,12090000,129,97,451,449,0.2860310421286031,0.21603563474387527,89922.48062015504,124639.17525773196,25720.62084257206,26926.503340757237
12735000,11500000,137,94,454,446,0.30176211453744495,0.21076233183856502,92956.20437956204,122340.4255319149,28050.66079295154,25784.7533632287
12245000,12440000,137,99,446,454,0.3071748878923767,0.21806167400881057,89379.56204379562,125656.56565656565,27455.156950672645,27400.88105726872
13365000,11460000,134,93,448,452,0.29910714285714285,0.20575221238938052,99738.80597014926,123225.80645161291,29832.589285714286,25353.982300884956
13730000,10540000,156,81,462,438,0.33766233766233766,0.18493150684931506,88012.82051282052,130123.45679012345,29718.614718614717,24063.92694063927
12360000,11570000,140,91,453,447,0.3090507726269316,0.203579418344519,88285.71428571429,127142.85714285714,27284.76821192053,25883.668903803133
11495000,10950000,125,83,444,456,0.28153153153153154,0.18201754385964913,91960.0,131927.7108433735,25889.63963963964,24013.157894736843
10605000,10810000,108,87,426,474,0.2535211267605634,0.18354430379746836,98194.44444444444,124252.8735632184,24894.3661971831,22805.90717299578
13150000,11500000,142,96,470,430,0.3021276595744681,0.22325581395348837,92605.6338028169,119791.66666666667,27978.72340425532,26744.18604651163
10400000,10630000,126,86,457,443,0.27571115973741794,0.19413092550790068,82539.68253968254,123604.6511627907,22757.11159737418,23995.48532731377
14065000,10700000,148,92,467,433,0.3169164882226981,0.21247113163972287,95033.78378378379,116304.34782608696,30117.77301927195,24711.31639722864
11880000,10310000,144,79,446,454,0.32286995515695066,0.17400881057268722,82500.0,130506.32911392405,26636.771300448432,22709.251101321584
11945000,11420000,144,95,460,440,0.3130434782608696,0.2159090909090909,82951.38888888889,120210.52631578948,25967.391304347828,25954.545454545456
11280000,11840000,128,91,447,453,0.28635346756152125,0.20088300220750552,88125.0,130109.89010989011,25234.89932885906,26136.865342163357
10750000,10840000,140,79,472,428,0.2966101694915254,0.18457943925233644,76785.71428571429,137215.18987341772,22775.42372881356,25327.10280373832
12700000,11740000,138,93,462,438,0.2987012987012987,0.21232876712328766,92028.98550724638,126236.55913978495,27489.177489177488,26803.65296803653
13090000,11420000,143,90,487,413,0.2936344969199179,0.2179176755447942,91538.46153846153,126888.88888888889,26878.850102669403,27651.331719128328
9930000,13290000,112,105,432,468,0.25925925925925924,0.22435897435897437,88660.71428571429,126571.42857142857,22986.11111111111,28397.4358974359
11825000,8560000,141,77,470,430,0.3,0.17906976744186046,83865.24822695035,111168.83116883117,25159.574468085106,19906.976744186046
11790000,12030000,133,95,438,462,0.3036529680365297,0.20562770562770563,88646.61654135339,126631.57894736843,26917.80821917808,26038.96103896104
10475000,12820000,115,106,422,478,0.2725118483412322,0.2217573221757322,91086.95652173914,120943.39622641509,24822.274881516587,26820.083682008368
13770000,13350000,148,101,427,473,0.34660421545667447,0.2135306553911205,93040.54054054055,132178.21782178216,32248.24355971897,28224.101479915433
10720000,10450000,134,91,450,450,0.29777777777777775,0.20222222222222222,80000.0,114835.16483516483,23822.222222222223,23222.222222222223
12780000,9970000,135,77,446,454,0.30269058295964124,0.1696035242290749,94666.66666666667,129480.51948051948,28654.70852017937,21960.35242290749
11810000,12670000,135,105,449,451,0.30066815144766146,0.2328159645232816,87481.48148148147,120666.66666666667,26302.895322939865,28093.12638580931
12275000,9600000,145,85,458,442,0.3165938864628821,0.19230769230769232,84655.1724137931,112941.17647058824,26801.310043668123,21719.45701357466
11830000,9350000,134,83,467,433,0.28693790149892934,0.19168591224018475,88283.58208955223,112650.60240963855,25331.90578158458,21593.533487297922
12910000,11090000,139,96,460,440,0.30217391304347824,0.21818181818181817,92877.69784172662,115520.83333333333,28065.217391304348,25204.545454545456
14485000,12160000,160,96,456,444,0.3508771929824561,0.21621621621621623,90531.25,126666.66666666667,31765.35087719298,27387.38738738739
14260000,8940000,166,75,474,426,0.350210970464135,0.176056338028169,85903.61445783133,119200.0,30084.38818565401,20985.915492957745
13220000,10980000,140,87,469,431,0.29850746268656714,0.20185614849187936,94428.57142857143,126206.89655172414,28187.63326226013,25475.638051044083
11105000,11930000,128,101,421,479,0.30403800475059384,0.21085594989561587,86757.8125,118118.81188118811,26377.67220902613,24906.054279749478
10210000,9540000,124,78,468,432,0.26495726495726496,0.18055555555555555,82338.70967741935,122307.69230769231,21816.239316239316,22083.333333333332
12570000,10090000,135,92,460,440,0.29347826086956524,0.20909090909090908,93111.11111111111,109673.91304347826,27326.08695652174,22931.81818181818
10470000,9040000,118,83,449,451,0.26280623608017817,0.18403547671840353,88728.81355932204,108915.6626506024,23318.4855233853,20044.345898004434
9455000,9700000,119,90,424,476,0.2806603773584906,0.18907563025210083,79453.78151260504,107777.77777777778,22299.528301886792,20378.1512605042
13470000,14760000,139,107,426,474,0.32629107981220656,0.22573839662447256,96906.47482014388,137943.92523364487,31619.718309859156,31139.240506329115
12635000,11330000,135,89,432,468,0.3125,0.19017094017094016,93592.5925925926,127303.37078651685,29247.685185185186,24209.40170940171
10360000,12050000,117,100,426,474,0.2746478873239437,0.2109704641350211,88547.00854700855,120500.0,24319.24882629108,25421.940928270044
11325000,13980000,130,104,422,478,0.3080568720379147,0.2175732217573222,87115.38461538461,134423.07692307694,26836.49289099526,29246.861924686193
11860000,10760000,133,97,442,458,0.3009049773755656,0.21179039301310043,89172.93233082707,110927.8350515464,26832.57918552036,23493.44978165939
12495000,10770000,139,77,470,430,0.2957446808510638,0.17906976744186046,89892.08633093526,139870.12987012987,26585.106382978724,25046.511627906977
10615000,11960000,122,94,440,460,0.2772727272727273,0.20434782608695654,87008.19672131147,127234.0425531915,24125.0,26000.0
11440000,11180000,128,92,434,466,0.29493087557603687,0.19742489270386265,89375.0,121521.73913043478,26359.447004608293,23991.416309012875
12780000,11830000,138,105,434,466,0.31797235023041476,0.22532188841201717,92608.69565217392,112666.66666666667,29447.00460829493,25386.2660944206
12340000,12510000,142,98,447,453,0.31767337807606266,0.2163355408388521,86901.40845070423,127653.0612244898,27606.263982102908,27615.8940397351
11335000,9480000,122,85,464,436,0.2629310344827586,0.19495412844036697,92909.83606557376,111529.41176470589,24428.879310344826,21743.119266055044
12690000,11050000,139,92,459,441,0.3028322440087146,0.20861678004535147,91294.96402877697,120108.69565217392,27647.058823529413,25056.689342403628
11420000,13050000,122,96,420,480,0.2904761904761905,0.2,93606.55737704918,135937.5,27190.47619047619,27187.5
12605000,11700000,131,91,447,453,0.2930648769574944,0.20088300220750552,96221.37404580152,128571.42857142857,28199.10514541387,25827.814569536426
12510000,11890000,137,97,451,449,0.30376940133037694,0.21603563474387527,91313.8686131387,122577.31958762887,27738.359201773837,26481.06904231626
12645000,10360000,132,79,472,428,0.2796610169491525,0.18457943925233644,95795.45454545454,131139.2405063291,26790.254237288136,24205.607476635512
12525000,11140000,126,92,476,424,0.2647058823529412,0.2169811320754717,99404.76190476191,121086.95652173914,26313.025210084033,26273.584905660377
11950000,9400000,131,80,425,475,0.30823529411764705,0.16842105263157894,91221.37404580152,117500.0,28117.647058823528,19789.473684210527
12315000,11000000,139,84,466,434,0.2982832618025751,0.1935483870967742,88597.12230215827,130952.38095238095,26427.038626609443,25345.622119815667
13195000,10610000,143,87,474,426,0.30168776371308015,0.20422535211267606,92272.72727272728,121954.02298850575,27837.552742616033,24906.103286384976
12255000,12780000,143,110,431,469,0.33178654292343385,0.2345415778251599,85699.3006993007,116181.81818181818,28433.874709976797,27249.46695095949
13255000,10780000,158,81,451,449,0.35033259423503327,0.18040089086859687,83892.40506329114,133086.41975308643,29390.243902439026,24008.90868596882
11685000,11230000,125,97,450,450,0.2777777777777778,0.21555555555555556,93480.0,115773.19587628866,25966.666666666668,24955.555555555555
10490000,12400000,112,104,424,476,0.2641509433962264,0.2184873949579832,93660.71428571429,119230.76923076923,24740.56603773585,26050.420168067227
10635000,12570000,130,96,433,467,0.3002309468822171,0.20556745182012848,81807.69230769231,130937.5,24561.200923787528,26916.488222698074
12040000,10960000,133,84,472,428,0.2817796610169492,0.19626168224299065,90526.31578947368,130476.19047619047,25508.474576271186,25607.47663551402
10495000,11910000,127,90,451,449,0.28159645232815966,0.20044543429844097,82637.79527559056,132333.33333333334,23270.509977827052,26525.612472160356
11385000,9720000,130,80,451,449,0.28824833702882485,0.17817371937639198,87576.92307692308,121500.0,25243.90243902439,21648.106904231627
13030000,11430000,131,91,480,420,0.27291666666666664,0.21666666666666667,99465.64885496184,125604.3956043956,27145.833333333332,27214.285714285714
12820000,10020000,138,81,460,440,0.3,0.18409090909090908,92898.55072463768,123703.70370370371,27869.565217391304,22772.727272727272
11345000,11020000,133,85,458,442,0.2903930131004367,0.19230769230769232,85300.75187969925,129647.05882352941,24770.7423580786,24932.12669683258
12175000,9070000,137,79,462,438,0.29653679653679654,0.18036529680365296,88868.61313868614,114810.12658227848,26352.81385281385,20707.762557077625
13095000,11790000,137,96,451,449,0.30376940133037694,0.21380846325167038,95583.94160583941,122812.5,29035.476718403548,26258.35189309577
14310000,11480000,144,91,474,426,0.3037974683544304,0.2136150234741784,99375.0,126153.84615384616,30189.87341772152,26948.356807511736
